Question,Answer Key
"شما یک مدل زبانی هستید که برای تشخیص مفهوم ضرب‌المثل‌های فارسی در مکالمه طراحی شده‌اید.

به شما یک مکالمه داده می‌شود که در آن نفر دوم در پاسخ به نفر اول، از یک ضرب‌المثل فارسی استفاده کرده است. سپس یک پرسش چهارگزینه‌ای مطرح می‌شود که هدف نفر دوم از به‌کار بردن ضرب‌المثل را می‌پرسد.

وظیفه شما این است که تنها یک گزینه‌ی صحیح را انتخاب کنید. پاسخ شما باید فقط شامل حرف گزینه‌ی درست (الف، ب، ج یا د) باشد و هیچ متن یا توضیح اضافی ارائه نکنید.

مکالمه:
سارا: مریم، این تابلو رو واقعاً دوست داری؟ به نظر من که فقط چندتا خط و رنگه که بی‌هدف پاشیدن رو بوم.
مریم: قدر زر، زرگر شناسد، قدر گوهر گوهری.

سؤال:
مریم با این ضرب‌المثل چه منظوری داشت؟

گزینه‌ها:
الف) مریم می‌خواد شغلش رو عوض کنه و طلافروش بشه.
ب) سارا چون تخصصی تو نقاشی و هنر نداره، نمی‌تونه ارزش واقعی تابلو رو درک کنه و قضاوتش درست نیست.
ج) مریم فکر می‌کنه اون تابلو با طلا و جواهر درست شده.
د) فقط آدم‌های پولدار می‌تونن اینجور تابلوهای گرون رو بخرن.","{'الف': 'Irrelevant', 'ب': 'Correct', 'ج': 'Literal Trap', 'د': 'Plausible but Wrong'}"
"شما یک مدل زبانی هستید که برای تشخیص مفهوم ضرب‌المثل‌های فارسی در مکالمه طراحی شده‌اید.

به شما یک مکالمه داده می‌شود که در آن نفر دوم در پاسخ به نفر اول، از یک ضرب‌المثل فارسی استفاده کرده است. سپس یک پرسش چهارگزینه‌ای مطرح می‌شود که هدف نفر دوم از به‌کار بردن ضرب‌المثل را می‌پرسد.

وظیفه شما این است که تنها یک گزینه‌ی صحیح را انتخاب کنید. پاسخ شما باید فقط شامل حرف گزینه‌ی درست (الف، ب، ج یا د) باشد و هیچ متن یا توضیح اضافی ارائه نکنید.

مکالمه:
سارا: وای مریم، خسته شدم از این همه درس و امتحان. کاش یه هفته مریض میشدم، لااقل استراحت می‌کردم.
مریم: این حرفو نزن سارا. قدر عافیت کسی داند، که به مصیبتی گرفتار آید.

سؤال:
مریم با این ضرب‌المثل چه منظوری داشت؟

گزینه‌ها:
الف) برای موفق شدن توی امتحانا باید سختی‌های بیشتری رو تحمل کرد.
ب) الان که سالمی و می‌تونی درس بخونی، به جای ناشکری، قدر سلامتیت رو بدون. آدم تا وقتی مریض نشده نمی‌فهمه سلامتی چه نعمت بزرگیه.
ج) برای اینکه قدر آرامش الانت رو بدونی، باید خودت رو توی یه موقعیت سخت قرار بدی.
د) آدم وقتی گرفتار میشه، تازه از بقیه طلب بخشش و سلامتی می‌کنه.","{'الف': 'Irrelevant', 'ب': 'Correct', 'ج': 'Plausible but Wrong', 'د': 'Literal Trap'}"
"شما یک مدل زبانی هستید که برای تشخیص مفهوم ضرب‌المثل‌های فارسی در مکالمه طراحی شده‌اید.

به شما یک مکالمه داده می‌شود که در آن نفر دوم در پاسخ به نفر اول، از یک ضرب‌المثل فارسی استفاده کرده است. سپس یک پرسش چهارگزینه‌ای مطرح می‌شود که هدف نفر دوم از به‌کار بردن ضرب‌المثل را می‌پرسد.

وظیفه شما این است که تنها یک گزینه‌ی صحیح را انتخاب کنید. پاسخ شما باید فقط شامل حرف گزینه‌ی درست (الف، ب، ج یا د) باشد و هیچ متن یا توضیح اضافی ارائه نکنید.

مکالمه:
سارا: می‌بینی کامران رو؟ تا دیروز خونه‌ی ما پلاس بود و از بی‌پولی می‌نالید، حالا که کارش گرفته جواب تلفن ما رو هم نمی‌ده!
مریم: ولش کن بابا. قدقدش مال ما بود، تخمش رو جای دیگه کرد.

سؤال:
مریم با این ضرب‌المثل چه منظوری داشت؟

گزینه‌ها:
الف) کامران موقع سختی و گرفتاری مزاحم اونا بوده، ولی حالا که به پول و موفقیت رسیده، سودش به بقیه می‌رسه.
ب) مریم معتقده که کامران آدم بی‌ادبیه و نباید باهاش رفت و آمد کنن.
ج) کامران موفقیت‌هاش رو از اونا پنهان می‌کرده و دوست نداشته کسی از کارش باخبر بشه.
د) کامران تو کار پرورش مرغ بوده و تخم‌مرغ‌هاش رو برای بقیه می‌برده.","{'الف': 'Correct', 'ب': 'Irrelevant', 'ج': 'Plausible but Wrong', 'د': 'Literal Trap'}"
"شما یک مدل زبانی هستید که برای تشخیص مفهوم ضرب‌المثل‌های فارسی در مکالمه طراحی شده‌اید.

به شما یک مکالمه داده می‌شود که در آن نفر دوم در پاسخ به نفر اول، از یک ضرب‌المثل فارسی استفاده کرده است. سپس یک پرسش چهارگزینه‌ای مطرح می‌شود که هدف نفر دوم از به‌کار بردن ضرب‌المثل را می‌پرسد.

وظیفه شما این است که تنها یک گزینه‌ی صحیح را انتخاب کنید. پاسخ شما باید فقط شامل حرف گزینه‌ی درست (الف، ب، ج یا د) باشد و هیچ متن یا توضیح اضافی ارائه نکنید.

مکالمه:
کاوه: باورت می‌شه بهنام اون طراح داخلی رو که یه جلسه مشاوره رایگان گذاشته بود، برده بود تو انباری که برای چیدمان ابزارهاش هم ازش نظر بگیره؟
مهران: ولش کن بابا. قرآن خون مفت‌گیر آورده، برای موش‌های خونه هم قرآن می‌خونه.

سؤال:
مهران با این ضرب‌المثل چه منظوری داشت؟

گزینه‌ها:
الف) بهنام یک نفر رو پیدا کرده که با خوندن قرآن، موش‌ها رو از خونه‌اش دور کنه.
ب) بهنام دوست داره برای کارهای بی‌اهمیت از آدم‌های متخصص کمک بگیره تا خودش رو مهم جلوه بده.
ج) بهنام از اینکه انباری خونه‌اش پر از موش شده، خیلی کلافه و ناراحته.
د) بهنام چون مشاوره رایگان گیرش اومده، داره برای کارهای بی‌ربط و بی‌فایده هم از اون بنده خدا کار می‌کشه.","{'الف': 'Literal Trap', 'ب': 'Plausible but Wrong', 'ج': 'Irrelevant', 'د': 'Correct'}"
"شما یک مدل زبانی هستید که برای تشخیص مفهوم ضرب‌المثل‌های فارسی در مکالمه طراحی شده‌اید.

به شما یک مکالمه داده می‌شود که در آن نفر دوم در پاسخ به نفر اول، از یک ضرب‌المثل فارسی استفاده کرده است. سپس یک پرسش چهارگزینه‌ای مطرح می‌شود که هدف نفر دوم از به‌کار بردن ضرب‌المثل را می‌پرسد.

وظیفه شما این است که تنها یک گزینه‌ی صحیح را انتخاب کنید. پاسخ شما باید فقط شامل حرف گزینه‌ی درست (الف، ب، ج یا د) باشد و هیچ متن یا توضیح اضافی ارائه نکنید.

مکالمه:
سارا: دیروز من فقط پنج دقیقه دیر رسیدم، مدیر کل شرکت رو خبردار کرد. امروز پیمان نیم ساعت دیر اومده، انگار نه انگار!
مریم: قربان بروم خدا را، یک بام و دو هوا را!

سؤال:
مریم با این ضرب‌المثل چه منظوری داشت؟

گزینه‌ها:
الف) سارا و پیمان آدم‌های کاملاً متفاوتی هستن و نمی‌تونن با هم کنار بیان.
ب) به جای گله کردن از مدیر، باید به فکر یه شغل جدید باشن.
ج) هوای بالای پشت‌بوم شرکتشون خیلی متغیره و دم به دقیقه عوض می‌شه.
د) مدیرشون در مورد یک موضوع یکسان (دیر اومدن)، بین کارمندهاش فرق میذاره و رفتارش عادلانه نیست.","{'الف': 'Plausible but Wrong', 'ب': 'Irrelevant', 'ج': 'Literal Trap', 'د': 'Correct'}"
"شما یک مدل زبانی هستید که برای تشخیص مفهوم ضرب‌المثل‌های فارسی در مکالمه طراحی شده‌اید.

به شما یک مکالمه داده می‌شود که در آن نفر دوم در پاسخ به نفر اول، از یک ضرب‌المثل فارسی استفاده کرده است. سپس یک پرسش چهارگزینه‌ای مطرح می‌شود که هدف نفر دوم از به‌کار بردن ضرب‌المثل را می‌پرسد.

وظیفه شما این است که تنها یک گزینه‌ی صحیح را انتخاب کنید. پاسخ شما باید فقط شامل حرف گزینه‌ی درست (الف، ب، ج یا د) باشد و هیچ متن یا توضیح اضافی ارائه نکنید.

مکالمه:
پرهام: یادته فرهاد چقدر دور و بر کامران می‌پلکید؟ از وقتی کامران ورشکست شده، دیگه جواب تلفنشم نمی‌ده.
شهاب: قربون بند کیفتم، تا پول داری، رفیقتم.

سؤال:
شهاب با این ضرب‌المثل چه منظوری داشت؟

گزینه‌ها:
الف) دوستی فرهاد واقعی نبود و فقط به خاطر پول کامران باهاش رفت و آمد می‌کرد.
ب) کامران باید بیشتر مراقب تلفنش باشه.
ج) فرهاد از مدل کیف کامران خیلی خوشش میومد.
د) فرهاد از کامران پول قرض خواسته بود و اون بهش نداده.","{'الف': 'Correct', 'ب': 'Irrelevant', 'ج': 'Literal Trap', 'د': 'Plausible but Wrong'}"
"شما یک مدل زبانی هستید که برای تشخیص مفهوم ضرب‌المثل‌های فارسی در مکالمه طراحی شده‌اید.

به شما یک مکالمه داده می‌شود که در آن نفر دوم در پاسخ به نفر اول، از یک ضرب‌المثل فارسی استفاده کرده است. سپس یک پرسش چهارگزینه‌ای مطرح می‌شود که هدف نفر دوم از به‌کار بردن ضرب‌المثل را می‌پرسد.

وظیفه شما این است که تنها یک گزینه‌ی صحیح را انتخاب کنید. پاسخ شما باید فقط شامل حرف گزینه‌ی درست (الف، ب، ج یا د) باشد و هیچ متن یا توضیح اضافی ارائه نکنید.

مکالمه:
سارا: مریم، دیروز یه مستند درباره زندگی کمال‌الملک می‌دیدم. انقدر تحت تأثیر قرار گرفتم که می‌خوام برم یه ست کامل رنگ روغن و سه‌پایه نقاشی بخرم!
مریم: قربون چشم‌های بادامی‌ات، ننه من بادوم می‌خوام.

سؤال:
مریم با این ضرب‌المثل چه منظوری داشت؟

گزینه‌ها:
الف) مریم نگران چشم‌های ساراست چون خیلی مستند تماشا می‌کنه.
ب) مریم فکر می‌کنه نقاشی یه کار بیهوده است و سارا نباید وقتش رو تلف کنه.
ج) مریم می‌خواد برای مادرش بادام بخره.
د) سارا با دیدن یه مستند، سریع جوگیر شده و هوس کرده وسایل نقاشی بخره.","{'الف': 'Irrelevant', 'ب': 'Plausible but Wrong', 'ج': 'Literal Trap', 'د': 'Correct'}"
"شما یک مدل زبانی هستید که برای تشخیص مفهوم ضرب‌المثل‌های فارسی در مکالمه طراحی شده‌اید.

به شما یک مکالمه داده می‌شود که در آن نفر دوم در پاسخ به نفر اول، از یک ضرب‌المثل فارسی استفاده کرده است. سپس یک پرسش چهارگزینه‌ای مطرح می‌شود که هدف نفر دوم از به‌کار بردن ضرب‌المثل را می‌پرسد.

وظیفه شما این است که تنها یک گزینه‌ی صحیح را انتخاب کنید. پاسخ شما باید فقط شامل حرف گزینه‌ی درست (الف، ب، ج یا د) باشد و هیچ متن یا توضیح اضافی ارائه نکنید.

مکالمه:
پریسا: دیدی رئیس برای تولد فرهاد چی خریده؟ یه ساعت فیک که از دست‌فروش خریده بود.
مریم: آره بابا، قربون نعنا برم که بوی کباب میده!

سؤال:
مریم با این ضرب‌المثل چه منظوری داشت؟

گزینه‌ها:
الف) رئیسشون خیلی خسیسه و خواسته با یه هدیه بی‌ارزش و ارزون، سر و ته قضیه رو هم بیاره.
ب) مریم از ساعت‌های مچی خوشش نمیاد و فکر می‌کنه هدیه خوبی نیست.
ج) ساعت فیک هم باشه، ولی بالاخره کار می‌کنه و به درد می‌خوره.
د) رئیسشون قبل از خریدن هدیه، کباب با نعنا خورده.","{'الف': 'Correct', 'ب': 'Irrelevant', 'ج': 'Plausible but Wrong', 'د': 'Literal Trap'}"
"شما یک مدل زبانی هستید که برای تشخیص مفهوم ضرب‌المثل‌های فارسی در مکالمه طراحی شده‌اید.

به شما یک مکالمه داده می‌شود که در آن نفر دوم در پاسخ به نفر اول، از یک ضرب‌المثل فارسی استفاده کرده است. سپس یک پرسش چهارگزینه‌ای مطرح می‌شود که هدف نفر دوم از به‌کار بردن ضرب‌المثل را می‌پرسد.

وظیفه شما این است که تنها یک گزینه‌ی صحیح را انتخاب کنید. پاسخ شما باید فقط شامل حرف گزینه‌ی درست (الف، ب، ج یا د) باشد و هیچ متن یا توضیح اضافی ارائه نکنید.

مکالمه:
پرویز: بازم که سخت‌ترین بخش پروژه افتاد گردن ما! انگار تو این شرکت فقط ما کار می‌کنیم.
فرهاد: چی میشه گفت برادر من؟ قرعه فال به نام من دیوانه زدند.

سؤال:
فرهاد با این ضرب‌المثل چه منظوری داشت؟

گزینه‌ها:
الف) فرهاد به شدت به فال و پیش‌گویی اعتقاد دارد.
ب) از بین همه، این کار ناخوشایند سهم اون‌ها شده و چاره‌ای جز پذیرفتنش ندارن.
ج) فرهاد در یک قرعه‌کشی اسمش دراومده و دیوانه خطاب شده.
د) فرهاد چون از همه شایسته‌تر بوده، این مسئولیت سنگین رو بهش دادن.","{'الف': 'Irrelevant', 'ب': 'Correct', 'ج': 'Literal Trap', 'د': 'Plausible but Wrong'}"
"شما یک مدل زبانی هستید که برای تشخیص مفهوم ضرب‌المثل‌های فارسی در مکالمه طراحی شده‌اید.

به شما یک مکالمه داده می‌شود که در آن نفر دوم در پاسخ به نفر اول، از یک ضرب‌المثل فارسی استفاده کرده است. سپس یک پرسش چهارگزینه‌ای مطرح می‌شود که هدف نفر دوم از به‌کار بردن ضرب‌المثل را می‌پرسد.

وظیفه شما این است که تنها یک گزینه‌ی صحیح را انتخاب کنید. پاسخ شما باید فقط شامل حرف گزینه‌ی درست (الف، ب، ج یا د) باشد و هیچ متن یا توضیح اضافی ارائه نکنید.

مکالمه:
آرش: شنیدی حاجی رضایی ورشکست شده؟ تمام کارخونه‌هاش رو از دست داده. دیگه اون آدم سابق نیست.
مریم: آره بابا، دیگه قزقانش سرنگون شد.

سؤال:
مریم با این ضرب‌المثل چه منظوری داشت؟

گزینه‌ها:
الف) حاجی رضایی تصمیم گرفته شغلش رو عوض کنه و بره مسافرکشی.
ب) حاجی رضایی از کوره در رفته و خیلی عصبانی شده.
ج) دیگ بزرگ حاجی رضایی روی زمین افتاده.
د) حاجی رضایی تمام اعتبار و ثروتش رو از دست داده و دیگه اون شکوه و جلال سابق رو نداره.","{'الف': 'Irrelevant', 'ب': 'Plausible but Wrong', 'ج': 'Literal Trap', 'د': 'Correct'}"
"شما یک مدل زبانی هستید که برای تشخیص مفهوم ضرب‌المثل‌های فارسی در مکالمه طراحی شده‌اید.

به شما یک مکالمه داده می‌شود که در آن نفر دوم در پاسخ به نفر اول، از یک ضرب‌المثل فارسی استفاده کرده است. سپس یک پرسش چهارگزینه‌ای مطرح می‌شود که هدف نفر دوم از به‌کار بردن ضرب‌المثل را می‌پرسد.

وظیفه شما این است که تنها یک گزینه‌ی صحیح را انتخاب کنید. پاسخ شما باید فقط شامل حرف گزینه‌ی درست (الف، ب، ج یا د) باشد و هیچ متن یا توضیح اضافی ارائه نکنید.

مکالمه:
مریم: آرش واقعاً انقدر نگار رو دوست داره؟ همیشه فکر می‌کردم باهاش سرده.
سارا: چی میگی بابا؟ قسم بزرگش به سر نگاره.

سؤال:
سارا با این ضرب‌المثل چه منظوری داشت؟

گزینه‌ها:
الف) آرش همیشه دستش رو میذاره رو سر نگار و قسم میخوره.
ب) آرش، نگار رو خیلی زیاد دوست داره و حاضره به جونش قسم بخوره.
ج) آرش توی یه دردسر خیلی بزرگ افتاده.
د) آرش به نگار قول‌های بزرگی داده که باید بهشون عمل کنه.","{'الف': 'Literal Trap', 'ب': 'Correct', 'ج': 'Irrelevant', 'د': 'Plausible but Wrong'}"
"شما یک مدل زبانی هستید که برای تشخیص مفهوم ضرب‌المثل‌های فارسی در مکالمه طراحی شده‌اید.

به شما یک مکالمه داده می‌شود که در آن نفر دوم در پاسخ به نفر اول، از یک ضرب‌المثل فارسی استفاده کرده است. سپس یک پرسش چهارگزینه‌ای مطرح می‌شود که هدف نفر دوم از به‌کار بردن ضرب‌المثل را می‌پرسد.

وظیفه شما این است که تنها یک گزینه‌ی صحیح را انتخاب کنید. پاسخ شما باید فقط شامل حرف گزینه‌ی درست (الف، ب، ج یا د) باشد و هیچ متن یا توضیح اضافی ارائه نکنید.

مکالمه:
آرش: پرهام، دیروز ساسان می‌گفت کل روز رو داشته کار می‌کرده و خیلی خسته است، ولی صورتش که خیلی شاداب بود!
پرهام: آره واقعاً. قسمش رو باور کنیم یا دم خروس رو!

سؤال:
پرهام با این ضرب‌المثل چه منظوری داشت؟

گزینه‌ها:
الف) ساسان در مورد یه خروس قسم خورده.
ب) پرهام شک داره که حرف ساسان رو باور کنه یا نه.
ج) حرف‌های ساسان با ظاهرش جور درنمیاد و دروغش کاملاً واضحه.
د) خروس‌ها حیوون‌های سحرخیزی هستن.","{'الف': 'Literal Trap', 'ب': 'Plausible but Wrong', 'ج': 'Correct', 'د': 'Irrelevant'}"
"شما یک مدل زبانی هستید که برای تشخیص مفهوم ضرب‌المثل‌های فارسی در مکالمه طراحی شده‌اید.

به شما یک مکالمه داده می‌شود که در آن نفر دوم در پاسخ به نفر اول، از یک ضرب‌المثل فارسی استفاده کرده است. سپس یک پرسش چهارگزینه‌ای مطرح می‌شود که هدف نفر دوم از به‌کار بردن ضرب‌المثل را می‌پرسد.

وظیفه شما این است که تنها یک گزینه‌ی صحیح را انتخاب کنید. پاسخ شما باید فقط شامل حرف گزینه‌ی درست (الف، ب، ج یا د) باشد و هیچ متن یا توضیح اضافی ارائه نکنید.

مکالمه:
نیما: بابا چرا انقدر از تقسیم کردن سود شرکت بین ما سه تا داداش فراریه؟ خب هر کی سهم خودشو می‌گیره دیگه، این که ناراحتی نداره.
کامران: آخه کار راحتی نیست. آخرش یکی ناراضی می‌شه. می‌دونی که، قسمت کن، یا مغبون میشه یا ملعون.

سؤال:
کامران با این ضرب‌المثل چه منظوری داشت؟

گزینه‌ها:
الف) تقسیم کردن پول و مال همیشه سخته و پدرشون نگران اینه که هرجوری این کار رو انجام بده، یا خودش ضرر میکنه یا باعث ناراحتی و دلخوری بچه‌هاش می‌شه.
ب) پدرشون قصد داره سود شرکت رو برای توسعه کار سرمایه‌گذاری کنه.
ج) پدرشون معتقده که سرنوشت آدما رو نمیشه با تقسیم کردن پول تغییر داد.
د) پدرشون نگران اینه که اگه مال و اموال رو تقسیم کنه، کسی نفرینش کنه.","{'الف': 'Correct', 'ب': 'Irrelevant', 'ج': 'Plausible but Wrong', 'د': 'Literal Trap'}"
"شما یک مدل زبانی هستید که برای تشخیص مفهوم ضرب‌المثل‌های فارسی در مکالمه طراحی شده‌اید.

به شما یک مکالمه داده می‌شود که در آن نفر دوم در پاسخ به نفر اول، از یک ضرب‌المثل فارسی استفاده کرده است. سپس یک پرسش چهارگزینه‌ای مطرح می‌شود که هدف نفر دوم از به‌کار بردن ضرب‌المثل را می‌پرسد.

وظیفه شما این است که تنها یک گزینه‌ی صحیح را انتخاب کنید. پاسخ شما باید فقط شامل حرف گزینه‌ی درست (الف، ب، ج یا د) باشد و هیچ متن یا توضیح اضافی ارائه نکنید.

مکالمه:
سارا: باورم نمیشه اون پروژه رو دادن به شهاب! من این همه براش زحمت کشیده بودم، فکر می‌کردم قطعا انتخاب می‌شم.
مریم: ای بابا، ناراحت نباش. قسمت هیچ کس رو هیچ کس نمی‌تونه بخوره.

سؤال:
مریم با این ضرب‌المثل چه منظوری داشت؟

گزینه‌ها:
الف) شهاب که نمی‌تونه غذای تو رو بخوره، پس نگران نباش.
ب) شهاب نمی‌تونه نتیجه زحمت‌های تو رو به اسم خودش بزنه.
ج) اون پروژه از اول قسمت شهاب بوده و سارا نباید خودش رو ناراحت کنه، چون هر کسی سهم خودش رو از زندگی می‌گیره.
د) بهتره آدم با همکاراش غذا نخوره تا مشکلی پیش نیاد.","{'الف': 'Literal Trap', 'ب': 'Plausible but Wrong', 'ج': 'Correct', 'د': 'Irrelevant'}"
"شما یک مدل زبانی هستید که برای تشخیص مفهوم ضرب‌المثل‌های فارسی در مکالمه طراحی شده‌اید.

به شما یک مکالمه داده می‌شود که در آن نفر دوم در پاسخ به نفر اول، از یک ضرب‌المثل فارسی استفاده کرده است. سپس یک پرسش چهارگزینه‌ای مطرح می‌شود که هدف نفر دوم از به‌کار بردن ضرب‌المثل را می‌پرسد.

وظیفه شما این است که تنها یک گزینه‌ی صحیح را انتخاب کنید. پاسخ شما باید فقط شامل حرف گزینه‌ی درست (الف، ب، ج یا د) باشد و هیچ متن یا توضیح اضافی ارائه نکنید.

مکالمه:
آرش: بهنام جان، شرمنده دیر رسیدم. باور کن نیم ساعته تو ترافیک گیر کرده بودم. به خدا راست می‌گم!
بهنام: آره جون خودت! قسم نخور که باور کردم!

سؤال:
بهنام با این ضرب‌المثل چه منظوری داشت؟

گزینه‌ها:
الف) بهنام می‌دونه که آرش داره دروغ می‌گه و بهونه‌ی ترافیک الکیه، برای همین با کنایه حرفش رو رد می‌کنه.
ب) بهنام حرف آرش رو باور کرده و ازش می‌خواد که دیگه قسم نخوره.
ج) بهنام از قسم خوردن بدش میاد و فکر می‌کنه حرف راست رو نباید با قسم ثابت کرد.
د) بهنام داره به آرش یادآوری می‌کنه که باید به قول و قرارهای آینده‌شون بیشتر پایبند باشه.","{'الف': 'Correct', 'ب': 'Literal Trap', 'ج': 'Plausible but Wrong', 'د': 'Irrelevant'}"
"شما یک مدل زبانی هستید که برای تشخیص مفهوم ضرب‌المثل‌های فارسی در مکالمه طراحی شده‌اید.

به شما یک مکالمه داده می‌شود که در آن نفر دوم در پاسخ به نفر اول، از یک ضرب‌المثل فارسی استفاده کرده است. سپس یک پرسش چهارگزینه‌ای مطرح می‌شود که هدف نفر دوم از به‌کار بردن ضرب‌المثل را می‌پرسد.

وظیفه شما این است که تنها یک گزینه‌ی صحیح را انتخاب کنید. پاسخ شما باید فقط شامل حرف گزینه‌ی درست (الف، ب، ج یا د) باشد و هیچ متن یا توضیح اضافی ارائه نکنید.

مکالمه:
مریم: سارا، آخرش چی شد که از کارت استعفا دادی؟ مگه مشکلی پیش اومده بود؟
سارا: ولش کن مریم جان. قصه‌ی چهل طوطیه.

سؤال:
سارا با این ضرب‌المثل چه منظوری داشت؟

گزینه‌ها:
الف) از اول هم از محیط کارش و همکاراش راضی نبود.
ب) ماجرای استعفاش خیلی طولانی و پیچیده‌ست و حوصله نداره تعریفش کنه.
ج) چهل نفر مثل طوطی دارن ماجرای استعفاش رو برای هم تعریف می‌کنن.
د) داستانی که در مورد استعفاش میگن، دروغه و باورکردنی نیست.","{'الف': 'Irrelevant', 'ب': 'Correct', 'ج': 'Literal Trap', 'د': 'Plausible but Wrong'}"
"شما یک مدل زبانی هستید که برای تشخیص مفهوم ضرب‌المثل‌های فارسی در مکالمه طراحی شده‌اید.

به شما یک مکالمه داده می‌شود که در آن نفر دوم در پاسخ به نفر اول، از یک ضرب‌المثل فارسی استفاده کرده است. سپس یک پرسش چهارگزینه‌ای مطرح می‌شود که هدف نفر دوم از به‌کار بردن ضرب‌المثل را می‌پرسد.

وظیفه شما این است که تنها یک گزینه‌ی صحیح را انتخاب کنید. پاسخ شما باید فقط شامل حرف گزینه‌ی درست (الف، ب، ج یا د) باشد و هیچ متن یا توضیح اضافی ارائه نکنید.

مکالمه:
ساسان: یادته فرهاد چقدر آدم خودخواهی بود؟ فقط به فکر جیب خودش بود. حالا ببین چطور شده مدیر بخش و همه ازش به خوبی یاد می‌کنن. باورت می‌شه؟
مهران: قطره چون برداشت دست از خویش دریا می‌شود.

سؤال:
مهران با این ضرب‌المثل چه منظوری داشت؟

گزینه‌ها:
الف) فرهاد مثل قطره‌ایه که رفته قاطی دریا شده و دیگه هویت خودش رو از دست داده.
ب) آدم‌های موفق همیشه دوست و دشمن زیاد دارن.
ج) فرهاد وقتی از خودخواهی و منفعت‌طلبی دست برداشت، تونست به بزرگی و موفقیت برسه.
د) فرهاد با تلاش و کوشش مداوم و کم‌کم به این جایگاه رسیده.","{'الف': 'Literal Trap', 'ب': 'Irrelevant', 'ج': 'Correct', 'د': 'Plausible but Wrong'}"
"شما یک مدل زبانی هستید که برای تشخیص مفهوم ضرب‌المثل‌های فارسی در مکالمه طراحی شده‌اید.

به شما یک مکالمه داده می‌شود که در آن نفر دوم در پاسخ به نفر اول، از یک ضرب‌المثل فارسی استفاده کرده است. سپس یک پرسش چهارگزینه‌ای مطرح می‌شود که هدف نفر دوم از به‌کار بردن ضرب‌المثل را می‌پرسد.

وظیفه شما این است که تنها یک گزینه‌ی صحیح را انتخاب کنید. پاسخ شما باید فقط شامل حرف گزینه‌ی درست (الف، ب، ج یا د) باشد و هیچ متن یا توضیح اضافی ارائه نکنید.

مکالمه:
پرهام: ساسان رو دیدی دیشب؟ ساعتش از حقوق یه ماه من بیشتر می‌ارزید!
کیان: آره بابا، ولش کن. قلاده برتر از سگه.

سؤال:
کیان با این ضرب‌المثل چه منظوری داشت؟

گزینه‌ها:
الف) پرهام نباید به ساسان حسودی کنه.
ب) برای سگ ساسان یه قلاده‌ی خیلی گرون خریدن.
ج) خود ساسان آدم مهم و باارزشی نیست، فقط لباس و وسایلش گرون‌قیمته.
د) ساسان آدمیه که فقط ظاهرش خوبه ولی باطنش بده.","{'الف': 'Irrelevant', 'ب': 'Literal Trap', 'ج': 'Correct', 'د': 'Plausible but Wrong'}"
"شما یک مدل زبانی هستید که برای تشخیص مفهوم ضرب‌المثل‌های فارسی در مکالمه طراحی شده‌اید.

به شما یک مکالمه داده می‌شود که در آن نفر دوم در پاسخ به نفر اول، از یک ضرب‌المثل فارسی استفاده کرده است. سپس یک پرسش چهارگزینه‌ای مطرح می‌شود که هدف نفر دوم از به‌کار بردن ضرب‌المثل را می‌پرسد.

وظیفه شما این است که تنها یک گزینه‌ی صحیح را انتخاب کنید. پاسخ شما باید فقط شامل حرف گزینه‌ی درست (الف، ب، ج یا د) باشد و هیچ متن یا توضیح اضافی ارائه نکنید.

مکالمه:
پریسا: وای، شنیدی تو روزنامه علیه آقای حسینی چی نوشتن؟ آبروش رو بردن.
مریم: آره متاسفانه. چی میشه گفت؟ قلم دست دشمنه دیگه.

سؤال:
مریم با این ضرب‌المثل چه منظوری داشت؟

گزینه‌ها:
الف) دشمنی کردن اصلاً کار خوبی نیست و آدم باید با همه دوست باشه.
ب) دشمن آقای حسینی قلمش رو ازش گرفته.
ج) فعلاً رسانه‌ها و مخالف‌هاش دارن علیه‌ آقای حسینی حرف می‌زنن و اون فرصتی برای دفاع از خودش نداره.
د) آقای حسینی نباید به دشمنش فرصت می‌داد که علیه‌اش مدرک جمع کنه.","{'الف': 'Irrelevant', 'ب': 'Literal Trap', 'ج': 'Correct', 'د': 'Plausible but Wrong'}"
